stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
002979,雷赛智能,True,,919077304.7666667,80.16516666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002985,北摩高科,True,,254690947.3,74.53183333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002987,京北方,True,,170118806.18333334,82.15383333333334,60,2025-01-02,False,False,False,True,False,False,Unknown
002993,奥海科技,True,,587478492.3833333,85.89749999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
003010,若羽臣,True,,202684990.58333334,77.17183333333335,60,2025-01-02,False,False,False,True,False,False,Unknown
300007,汉威科技,True,,739570940.4166666,183.2301666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300008,天海防务,True,,467824869.28333336,81.5955,60,2025-01-02,False,False,False,False,False,False,Unknown
300031,宝通科技,True,,578037618.4166666,170.45333333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
300034,钢研高纳,True,,329929901.1,114.96100000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
300035,中科电气,True,,683784490.85,169.77049999999997,60,2025-01-02,False,False,False,False,False,False,Unknown
300045,华力创通,True,,497918487.06666666,169.60966666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300047,天源迪科,True,,221169361.93333334,60.00833333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
300049,福瑞医科,True,,388531574.6,179.62333333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
300065,海兰信,True,,1474693126.0,202.3545,60,2025-01-02,False,False,False,False,False,False,Unknown
300077,国民技术,True,,1693638892.85,126.36800000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
300083,创世纪,True,,1306379718.05,85.27749999999999,60,2025-01-02,False,False,False,False,False,False,Unknown
300088,长信科技,True,,2295814816.7833333,146.36,60,2025-01-02,False,False,False,False,False,False,Unknown
300098,高新兴,True,,279536564.0,81.79066666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300101,振芯科技,True,,318063212.75,154.61499999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
300102,乾照光电,True,,1542676847.0166667,153.14066666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
300113,顺网科技,True,,1053190394.4166666,285.84749999999997,60,2025-01-02,False,False,False,False,False,False,Unknown
300127,银河磁体,True,,210163674.36666667,81.55683333333332,60,2025-01-02,False,False,False,True,False,False,Unknown
300130,新国都,True,,355726199.46666664,172.82383333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
300131,英唐智控,True,,2257619846.9666667,333.35149999999993,60,2025-01-02,False,False,False,False,False,False,Unknown
300133,华策影视,True,,1040724220.35,211.50483333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
300134,大富科技,True,,159863588.5,10.455000000000002,60,2025-01-02,False,False,False,True,False,False,Unknown
300153,科泰电源,True,,467495355.7,27.046499999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
300166,东方国信,True,,2479268287.2833333,322.5998333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
300170,汉得信息,True,,1233263845.2333333,129.52666666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300182,捷成股份,True,,894810704.2166667,174.95116666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
300184,力源信息,True,,2087909859.75,130.83866666666668,60,2025-01-02,False,False,False,False,False,False,Unknown
300185,通裕重工,True,,415351952.55,26.9945,60,2025-01-02,False,False,False,False,False,False,Unknown
300199,翰宇药业,True,,1162480004.9333334,185.7028333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
